filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
88schla1-044.jpg,1827668,"{}",52,18,"{""name"":""rect"",""x"":535,""y"":2123,""width"":514,""height"":82}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,19,"{""name"":""rect"",""x"":1459,""y"":2114,""width"":371,""height"":91}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,20,"{""name"":""rect"",""x"":2280,""y"":2114,""width"":178,""height"":77}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,21,"{""name"":""rect"",""x"":683,""y"":3075,""width"":263,""height"":80}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,22,"{""name"":""rect"",""x"":1490,""y"":3073,""width"":260,""height"":75}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,23,"{""name"":""rect"",""x"":2189,""y"":3061,""width"":389,""height"":73}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,24,"{""name"":""rect"",""x"":851,""y"":22,""width"":1414,""height"":175}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,25,"{""name"":""rect"",""x"":425,""y"":296,""width"":746,""height"":882}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,26,"{""name"":""rect"",""x"":1164,""y"":274,""width"":781,""height"":884}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,27,"{""name"":""rect"",""x"":2050,""y"":335,""width"":629,""height"":854}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,28,"{""name"":""rect"",""x"":544,""y"":1426,""width"":469,""height"":701}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,29,"{""name"":""rect"",""x"":1175,""y"":1274,""width"":772,""height"":840}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,30,"{""name"":""rect"",""x"":2039,""y"":1248,""width"":671,""height"":875}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,31,"{""name"":""rect"",""x"":507,""y"":2219,""width"":598,""height"":856}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,32,"{""name"":""rect"",""x"":1225,""y"":2214,""width"":737,""height"":854}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,33,"{""name"":""rect"",""x"":2062,""y"":2229,""width"":720,""height"":845}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,34,"{""name"":""rect"",""x"":434,""y"":3134,""width"":676,""height"":889}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,35,"{""name"":""rect"",""x"":1239,""y"":3176,""width"":704,""height"":833}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,36,"{""name"":""rect"",""x"":2057,""y"":3139,""width"":624,""height"":856}","{""region"":""wappen""}"
88schla1-044.jpg,1827668,"{}",52,37,"{""name"":""rect"",""x"":549,""y"":221,""width"":558,""height"":73}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,38,"{""name"":""rect"",""x"":1361,""y"":213,""width"":446,""height"":82}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,39,"{""name"":""rect"",""x"":2102,""y"":218,""width"":556,""height"":66}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,40,"{""name"":""rect"",""x"":399,""y"":1178,""width"":755,""height"":82}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,41,"{""name"":""rect"",""x"":1398,""y"":1178,""width"":387,""height"":73}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,42,"{""name"":""rect"",""x"":2254,""y"":1164,""width"":394,""height"":75}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,43,"{""name"":""rect"",""x"":535,""y"":2123,""width"":514,""height"":82}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,44,"{""name"":""rect"",""x"":1459,""y"":2114,""width"":371,""height"":91}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,45,"{""name"":""rect"",""x"":2280,""y"":2114,""width"":178,""height"":77}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,46,"{""name"":""rect"",""x"":683,""y"":3075,""width"":263,""height"":80}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,47,"{""name"":""rect"",""x"":1490,""y"":3073,""width"":260,""height"":75}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,48,"{""name"":""rect"",""x"":2189,""y"":3061,""width"":389,""height"":73}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,49,"{""name"":""rect"",""x"":851,""y"":22,""width"":1414,""height"":175}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,50,"{""name"":""rect"",""x"":420,""y"":131,""width"":274,""height"":68}","{""region"":""text""}"
88schla1-044.jpg,1827668,"{}",52,51,"{""name"":""rect"",""x"":2508,""y"":129,""width"":188,""height"":61}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,0,"{""name"":""rect"",""x"":578,""y"":757,""width"":449,""height"":514}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,1,"{""name"":""rect"",""x"":1349,""y"":728,""width"":493,""height"":536}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,2,"{""name"":""rect"",""x"":2012,""y"":427,""width"":743,""height"":825}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,3,"{""name"":""rect"",""x"":493,""y"":1369,""width"":658,""height"":844}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,4,"{""name"":""rect"",""x"":1366,""y"":1662,""width"":485,""height"":541}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,5,"{""name"":""rect"",""x"":2050,""y"":1381,""width"":667,""height"":827}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,6,"{""name"":""rect"",""x"":478,""y"":2296,""width"":679,""height"":878}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,7,"{""name"":""rect"",""x"":1252,""y"":2296,""width"":704,""height"":869}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,8,"{""name"":""rect"",""x"":2050,""y"":2247,""width"":699,""height"":915}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,9,"{""name"":""rect"",""x"":466,""y"":3249,""width"":696,""height"":891}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,10,"{""name"":""rect"",""x"":1347,""y"":3577,""width"":490,""height"":561}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,11,"{""name"":""rect"",""x"":2048,""y"":3227,""width"":723,""height"":905}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,12,"{""name"":""rect"",""x"":633,""y"":311,""width"":396,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,13,"{""name"":""rect"",""x"":1216,""y"":301,""width"":684,""height"":85}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,14,"{""name"":""rect"",""x"":2087,""y"":296,""width"":556,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,15,"{""name"":""rect"",""x"":561,""y"":1267,""width"":473,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,16,"{""name"":""rect"",""x"":1337,""y"":1267,""width"":527,""height"":80}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,17,"{""name"":""rect"",""x"":2157,""y"":1252,""width"":483,""height"":78}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,18,"{""name"":""rect"",""x"":510,""y"":2225,""width"":568,""height"":70}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,19,"{""name"":""rect"",""x"":1412,""y"":2218,""width"":573,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,20,"{""name"":""rect"",""x"":2390,""y"":2206,""width"":417,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,21,"{""name"":""rect"",""x"":624,""y"":3174,""width"":415,""height"":80}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,22,"{""name"":""rect"",""x"":1437,""y"":3167,""width"":420,""height"":78}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,23,"{""name"":""rect"",""x"":2184,""y"":3162,""width"":468,""height"":68}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,24,"{""name"":""rect"",""x"":825,""y"":87,""width"":1579,""height"":191}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,25,"{""name"":""rect"",""x"":578,""y"":757,""width"":449,""height"":514}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,26,"{""name"":""rect"",""x"":1349,""y"":728,""width"":493,""height"":536}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,27,"{""name"":""rect"",""x"":2012,""y"":427,""width"":743,""height"":825}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,28,"{""name"":""rect"",""x"":493,""y"":1369,""width"":658,""height"":844}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,29,"{""name"":""rect"",""x"":1366,""y"":1662,""width"":485,""height"":541}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,30,"{""name"":""rect"",""x"":2050,""y"":1381,""width"":667,""height"":827}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,31,"{""name"":""rect"",""x"":478,""y"":2296,""width"":679,""height"":878}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,32,"{""name"":""rect"",""x"":1252,""y"":2296,""width"":704,""height"":869}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,33,"{""name"":""rect"",""x"":2050,""y"":2247,""width"":699,""height"":915}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,34,"{""name"":""rect"",""x"":466,""y"":3249,""width"":696,""height"":891}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,35,"{""name"":""rect"",""x"":1347,""y"":3577,""width"":490,""height"":561}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,36,"{""name"":""rect"",""x"":2048,""y"":3227,""width"":723,""height"":905}","{""region"":""wappen""}"
101-saae-018.jpg,1456743,"{}",52,37,"{""name"":""rect"",""x"":633,""y"":311,""width"":396,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,38,"{""name"":""rect"",""x"":1216,""y"":301,""width"":684,""height"":85}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,39,"{""name"":""rect"",""x"":2087,""y"":296,""width"":556,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,40,"{""name"":""rect"",""x"":561,""y"":1267,""width"":473,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,41,"{""name"":""rect"",""x"":1337,""y"":1267,""width"":527,""height"":80}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,42,"{""name"":""rect"",""x"":2157,""y"":1252,""width"":483,""height"":78}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,43,"{""name"":""rect"",""x"":510,""y"":2225,""width"":568,""height"":70}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,44,"{""name"":""rect"",""x"":1412,""y"":2218,""width"":573,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,45,"{""name"":""rect"",""x"":2390,""y"":2206,""width"":417,""height"":75}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,46,"{""name"":""rect"",""x"":624,""y"":3174,""width"":415,""height"":80}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,47,"{""name"":""rect"",""x"":1437,""y"":3167,""width"":420,""height"":78}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,48,"{""name"":""rect"",""x"":2184,""y"":3162,""width"":468,""height"":68}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,49,"{""name"":""rect"",""x"":825,""y"":87,""width"":1579,""height"":191}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,50,"{""name"":""rect"",""x"":345,""y"":216,""width"":371,""height"":80}","{""region"":""text""}"
101-saae-018.jpg,1456743,"{}",52,51,"{""name"":""rect"",""x"":2589,""y"":201,""width"":238,""height"":73}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,0,"{""name"":""rect"",""x"":400,""y"":349,""width"":810,""height"":939}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,1,"{""name"":""rect"",""x"":1230,""y"":405,""width"":730,""height"":869}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,2,"{""name"":""rect"",""x"":2063,""y"":485,""width"":650,""height"":798}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,3,"{""name"":""rect"",""x"":459,""y"":1352,""width"":665,""height"":888}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,4,"{""name"":""rect"",""x"":1223,""y"":1344,""width"":726,""height"":886}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,5,"{""name"":""rect"",""x"":2024,""y"":1359,""width"":726,""height"":869}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,6,"{""name"":""rect"",""x"":391,""y"":2276,""width"":791,""height"":912}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,7,"{""name"":""rect"",""x"":1284,""y"":2300,""width"":638,""height"":895}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,8,"{""name"":""rect"",""x"":2050,""y"":2354,""width"":636,""height"":835}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,9,"{""name"":""rect"",""x"":463,""y"":3256,""width"":633,""height"":898}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,10,"{""name"":""rect"",""x"":1230,""y"":3252,""width"":687,""height"":891}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,11,"{""name"":""rect"",""x"":1999,""y"":3247,""width"":767,""height"":891}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,12,"{""name"":""rect"",""x"":694,""y"":320,""width"":410,""height"":70}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,13,"{""name"":""rect"",""x"":1373,""y"":323,""width"":456,""height"":68}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,14,"{""name"":""rect"",""x"":2223,""y"":320,""width"":432,""height"":83}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,15,"{""name"":""rect"",""x"":653,""y"":1286,""width"":335,""height"":75}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,16,"{""name"":""rect"",""x"":1213,""y"":1284,""width"":609,""height"":78}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,17,"{""name"":""rect"",""x"":2271,""y"":1276,""width"":248,""height"":80}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,18,"{""name"":""rect"",""x"":391,""y"":2237,""width"":546,""height"":73}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,19,"{""name"":""rect"",""x"":1390,""y"":2242,""width"":408,""height"":75}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,20,"{""name"":""rect"",""x"":2104,""y"":2242,""width"":480,""height"":80}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,21,"{""name"":""rect"",""x"":580,""y"":3196,""width"":376,""height"":85}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,22,"{""name"":""rect"",""x"":1361,""y"":3193,""width"":398,""height"":80}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,23,"{""name"":""rect"",""x"":1978,""y"":3193,""width"":740,""height"":83}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,24,"{""name"":""rect"",""x"":825,""y"":120,""width"":1569,""height"":184}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,25,"{""name"":""rect"",""x"":400,""y"":349,""width"":810,""height"":939}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,26,"{""name"":""rect"",""x"":1230,""y"":405,""width"":730,""height"":869}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,27,"{""name"":""rect"",""x"":2063,""y"":485,""width"":650,""height"":798}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,28,"{""name"":""rect"",""x"":459,""y"":1352,""width"":665,""height"":888}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,29,"{""name"":""rect"",""x"":1223,""y"":1344,""width"":726,""height"":886}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,30,"{""name"":""rect"",""x"":2024,""y"":1359,""width"":726,""height"":869}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,31,"{""name"":""rect"",""x"":391,""y"":2276,""width"":791,""height"":912}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,32,"{""name"":""rect"",""x"":1284,""y"":2300,""width"":638,""height"":895}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,33,"{""name"":""rect"",""x"":2050,""y"":2354,""width"":636,""height"":835}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,34,"{""name"":""rect"",""x"":463,""y"":3256,""width"":633,""height"":898}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,35,"{""name"":""rect"",""x"":1230,""y"":3252,""width"":687,""height"":891}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,36,"{""name"":""rect"",""x"":1999,""y"":3247,""width"":767,""height"":891}","{""region"":""wappen""}"
101-saae-019.jpg,1581346,"{}",52,37,"{""name"":""rect"",""x"":694,""y"":320,""width"":410,""height"":70}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,38,"{""name"":""rect"",""x"":1373,""y"":323,""width"":456,""height"":68}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,39,"{""name"":""rect"",""x"":2223,""y"":320,""width"":432,""height"":83}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,40,"{""name"":""rect"",""x"":653,""y"":1286,""width"":335,""height"":75}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,41,"{""name"":""rect"",""x"":1213,""y"":1284,""width"":609,""height"":78}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,42,"{""name"":""rect"",""x"":2271,""y"":1276,""width"":248,""height"":80}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,43,"{""name"":""rect"",""x"":391,""y"":2237,""width"":546,""height"":73}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,44,"{""name"":""rect"",""x"":1390,""y"":2242,""width"":408,""height"":75}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,45,"{""name"":""rect"",""x"":2104,""y"":2242,""width"":480,""height"":80}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,46,"{""name"":""rect"",""x"":580,""y"":3196,""width"":376,""height"":85}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,47,"{""name"":""rect"",""x"":1361,""y"":3193,""width"":398,""height"":80}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,48,"{""name"":""rect"",""x"":1978,""y"":3193,""width"":740,""height"":83}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,49,"{""name"":""rect"",""x"":825,""y"":120,""width"":1569,""height"":184}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,50,"{""name"":""rect"",""x"":323,""y"":238,""width"":396,""height"":68}","{""region"":""text""}"
101-saae-019.jpg,1581346,"{}",52,51,"{""name"":""rect"",""x"":2640,""y"":226,""width"":211,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,0,"{""name"":""rect"",""x"":563,""y"":398,""width"":633,""height"":898}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,1,"{""name"":""rect"",""x"":1376,""y"":408,""width"":655,""height"":883}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,2,"{""name"":""rect"",""x"":2194,""y"":400,""width"":621,""height"":861}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,3,"{""name"":""rect"",""x"":553,""y"":1349,""width"":667,""height"":886}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,4,"{""name"":""rect"",""x"":1449,""y"":1708,""width"":488,""height"":514}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,5,"{""name"":""rect"",""x"":2167,""y"":1325,""width"":706,""height"":893}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,6,"{""name"":""rect"",""x"":551,""y"":2313,""width"":679,""height"":883}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,7,"{""name"":""rect"",""x"":1403,""y"":2315,""width"":636,""height"":871}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,8,"{""name"":""rect"",""x"":2184,""y"":2342,""width"":692,""height"":820}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,9,"{""name"":""rect"",""x"":563,""y"":3261,""width"":677,""height"":893}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,10,"{""name"":""rect"",""x"":1383,""y"":3247,""width"":653,""height"":900}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,11,"{""name"":""rect"",""x"":2201,""y"":3247,""width"":653,""height"":888}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,12,"{""name"":""rect"",""x"":517,""y"":335,""width"":726,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,13,"{""name"":""rect"",""x"":1444,""y"":323,""width"":500,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,14,"{""name"":""rect"",""x"":2240,""y"":313,""width"":534,""height"":83}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,15,"{""name"":""rect"",""x"":699,""y"":1293,""width"":466,""height"":78}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,16,"{""name"":""rect"",""x"":1616,""y"":1281,""width"":245,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,17,"{""name"":""rect"",""x"":2296,""y"":1272,""width"":497,""height"":85}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,18,"{""name"":""rect"",""x"":616,""y"":2237,""width"":512,""height"":90}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,19,"{""name"":""rect"",""x"":1485,""y"":2237,""width"":398,""height"":80}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,20,"{""name"":""rect"",""x"":2342,""y"":2225,""width"":352,""height"":85}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,21,"{""name"":""rect"",""x"":670,""y"":3196,""width"":449,""height"":80}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,22,"{""name"":""rect"",""x"":1502,""y"":3179,""width"":488,""height"":102}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,23,"{""name"":""rect"",""x"":2354,""y"":3167,""width"":471,""height"":95}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,24,"{""name"":""rect"",""x"":903,""y"":120,""width"":1553,""height"":178}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,25,"{""name"":""rect"",""x"":563,""y"":398,""width"":633,""height"":898}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,26,"{""name"":""rect"",""x"":1376,""y"":408,""width"":655,""height"":883}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,27,"{""name"":""rect"",""x"":2194,""y"":400,""width"":621,""height"":861}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,28,"{""name"":""rect"",""x"":553,""y"":1349,""width"":667,""height"":886}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,29,"{""name"":""rect"",""x"":1449,""y"":1708,""width"":488,""height"":514}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,30,"{""name"":""rect"",""x"":2167,""y"":1325,""width"":706,""height"":893}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,31,"{""name"":""rect"",""x"":551,""y"":2313,""width"":679,""height"":883}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,32,"{""name"":""rect"",""x"":1403,""y"":2315,""width"":636,""height"":871}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,33,"{""name"":""rect"",""x"":2184,""y"":2342,""width"":692,""height"":820}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,34,"{""name"":""rect"",""x"":563,""y"":3261,""width"":677,""height"":893}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,35,"{""name"":""rect"",""x"":1383,""y"":3247,""width"":653,""height"":900}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,36,"{""name"":""rect"",""x"":2201,""y"":3247,""width"":653,""height"":888}","{""region"":""wappen""}"
101-saae-020.jpg,1545147,"{}",52,37,"{""name"":""rect"",""x"":517,""y"":335,""width"":726,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,38,"{""name"":""rect"",""x"":1444,""y"":323,""width"":500,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,39,"{""name"":""rect"",""x"":2240,""y"":313,""width"":534,""height"":83}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,40,"{""name"":""rect"",""x"":699,""y"":1293,""width"":466,""height"":78}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,41,"{""name"":""rect"",""x"":1616,""y"":1281,""width"":245,""height"":75}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,42,"{""name"":""rect"",""x"":2296,""y"":1272,""width"":497,""height"":85}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,43,"{""name"":""rect"",""x"":616,""y"":2237,""width"":512,""height"":90}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,44,"{""name"":""rect"",""x"":1485,""y"":2237,""width"":398,""height"":80}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,45,"{""name"":""rect"",""x"":2342,""y"":2225,""width"":352,""height"":85}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,46,"{""name"":""rect"",""x"":670,""y"":3196,""width"":449,""height"":80}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,47,"{""name"":""rect"",""x"":1502,""y"":3179,""width"":488,""height"":102}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,48,"{""name"":""rect"",""x"":2354,""y"":3167,""width"":471,""height"":95}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,49,"{""name"":""rect"",""x"":903,""y"":120,""width"":1553,""height"":178}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,50,"{""name"":""rect"",""x"":413,""y"":252,""width"":413,""height"":68}","{""region"":""text""}"
101-saae-020.jpg,1545147,"{}",52,51,"{""name"":""rect"",""x"":2696,""y"":223,""width"":228,""height"":61}","{""region"":""text""}"
101-saae-021.jpg,1503916,"{}",52,0,"{""name"":""rect"",""x"":502,""y"":408,""width"":648,""height"":883}","{""region"":""wappen""}"
101-saae-021.jpg,1503916,"{}",52,1,"{""name"":""rect"",""x"":1344,""y"":376,""width"":631,""height"":908}","{""region"":""wappen""}"
101-saae-021.jpg,1503916,"{}",52,2,"{""name"":""rect"",""x"":2089,""y"":371,""width"":740,""height"":886}","{""region"":""wappen""}"
